code;Campagne;Year;NOSTA;mois;strate;sous_strate;chalut;surfacebalayee;Lat;Lon;depth;valide;risk;HAB_TYPE;MSFD_BH17;hab_video
IBTS_2015_T0184;IBTS;2015;T0184;2;33F2;NA;36/47;0.124394;52.3251;2.6951;45;V;5.261502266;A5.27;Offshore circalittoral sand;
IBTS_2015_T0185;IBTS;2015;T0185;2;33F2;NA;36/47;0.564876;52.2469;2.3559;43;V;7.096288204;A5.15;Offshore circalittoral coarse sediment;
IBTS_2015_T0189;IBTS;2015;T0189;2;32F1;NA;36/47;0.05944;51.7671;1.7687;32;V;4.333665848;A5.15;Offshore circalittoral coarse sediment;
IBTS_2015_T0190;IBTS;2015;T0190;2;31F2;NA;36/47;0.597032;51.4026;2.2915;36;V;3.446606398;A5.15;Offshore circalittoral coarse sediment;
IBTS_2015_T0191;IBTS;2015;T0191;2;32F2;NA;36/47;0.57728;51.6185;2.5388;42;V;5.042573929;A5.15;Offshore circalittoral coarse sediment;
IBTS_2016_U0001;IBTS;2016;U0001;1;NA;NA;36/47;0.0525;50.1002;-1.0952;57;V;2.869384766;A5.15;Offshore circalittoral coarse sediment;
IBTS_2016_U0002;IBTS;2016;U0002;1;NA;NA;36/47;0.035835;49.8364;-1.1544;61;V;4.710575104;A5.15;Offshore circalittoral coarse sediment;
IBTS_2016_U0003;IBTS;2016;U0003;1;NA;NA;36/47;0.05265;49.5846;-0.9541;32;V;2.98370862;A5.15;Offshore circalittoral coarse sediment;
IBTS_2016_U0004;IBTS;2016;U0004;1;NA;NA;36/47;0.061635;49.6593;-0.6892;38;V;3.719481707;A5.15;Offshore circalittoral coarse sediment;
IBTS_2016_U0009;IBTS;2016;U0009;1;NA;NA;36/47;0.044295;49.9103;-0.0688;45;V;8.639651299;A5.15;Offshore circalittoral coarse sediment;
IBTS_2016_U0010;IBTS;2016;U0010;1;NA;NA;36/47;0.05632;49.6525;-0.1903;37;V;2.610235214;A5.37;Offshore circalittoral mud;
IBTS_2016_U0011;IBTS;2016;U0011;1;NA;NA;36/47;0.058064;49.4407;-0.2145;29;V;18.8313446;A5.27;Offshore circalittoral sand;
IBTS_2016_U0012;IBTS;2016;U0012;1;NA;NA;36/47;0.052948;49.456;-0.6201;24;V;7.459517479;A5.15;Offshore circalittoral coarse sediment;
IBTS_2016_U0017;IBTS;2016;U0017;1;NA;NA;36/47;0.040558;50.6177;0.1453;52;V;9.376107216;A5.15;Offshore circalittoral coarse sediment;
IBTS_2016_U0019;IBTS;2016;U0019;1;NA;NA;36/47;0.056272;50.374;0.7335;40;V;62.45752335;A5.15;Offshore circalittoral coarse sediment;
IBTS_2016_U0026;IBTS;2016;U0026;1;NA;NA;36/47;0.035865;49.8778;0.4316;31;V;2.720679283;A5.14;Circalittoral coarse sediment;
IBTS_2016_U0027;IBTS;2016;U0027;1;NA;NA;36/47;0.042448;50.0924;0.7391;38;V;10.28072071;A5.14;Circalittoral coarse sediment;
IBTS_2016_U0028;IBTS;2016;U0028;1;NA;NA;36/47;0.06024;50.4185;1.3395;31;V;3.234597921;A5.14;Circalittoral coarse sediment;
IBTS_2016_U0035;IBTS;2016;U0035;1;NA;NA;36/47;0.03885;51.2569;1.715;42;V;10.61431217;A5.15;Offshore circalittoral coarse sediment;
IBTS_2016_U0036;IBTS;2016;U0036;1;NA;NA;36/47;0.03549;50.8667;1.3489;35;V;11.65074253;A5.14;Circalittoral coarse sediment;
IBTS_2016_U0041;IBTS;2016;U0041;1;NA;NA;36/47;0.055008;51.7428;1.7483;33;V;6.935918331;A5.45;Offshore circalittoral mixed sediment;
IBTS_2016_U0042;IBTS;2016;U0042;1;NA;NA;36/47;0.046704;52.0656;1.9219;29;V;0.797752321;A5.15;Offshore circalittoral coarse sediment;
IBTS_2016_U0043;IBTS;2016;U0043;1;NA;NA;36/47;0.068901;52.4989;1.9107;31;V;0.2704449;A5.15;Offshore circalittoral coarse sediment;
IBTS_2016_U0046;IBTS;2016;U0046;1;NA;NA;36/47;0.049455;53.4352;0.7534;24;V;0.000142775;A5.14;Circalittoral coarse sediment;
IBTS_2016_U0047;IBTS;2016;U0047;1;NA;NA;36/47;0.075956;53.9335;0.2622;51;V;3.431511879;A5.15;Offshore circalittoral coarse sediment;
IBTS_2016_U0048;IBTS;2016;U0048;1;NA;NA;36/47;0.063522;54.2973;0.5404;62;V;1.379725814;A5.27;Offshore circalittoral sand;
IBTS_2016_U0054;IBTS;2016;U0054;1;NA;NA;36/47;0.065412;54.2791;3.5035;46;V;0.652940512;A5.27;Offshore circalittoral sand;
IBTS_2016_U0055;IBTS;2016;U0055;1;NA;NA;36/47;0.064413;54.5792;3.3718;41;V;1.475708127;A5.27;Offshore circalittoral sand;
IBTS_2016_U0056;IBTS;2016;U0056;1;NA;NA;36/47;0.062696;55.0898;3.7456;45;V;0.931650162;A5.27;Offshore circalittoral sand;
IBTS_2016_U0058;IBTS;2016;U0058;1;NA;NA;36/47;0.058545;55.3648;4.3382;47;V;1.633317351;A5.27;Offshore circalittoral sand;
IBTS_2016_U0062;IBTS;2016;U0062;1;NA;NA;36/47;0.059328;54.9196;7.0207;30;V;1.776921034;A5.25 or A5.26;Circalittoral sand;
IBTS_2016_U0063;IBTS;2016;U0063;1;NA;NA;36/47;0.05241;55.258;7.6336;25;V;1.063204885;A5.14;Circalittoral coarse sediment;
IBTS_2016_U0064;IBTS;2016;U0064;1;NA;NA;36/47;0.043716;54.9644;8.1157;16;V;1.716456532;A5.25 or A5.26;Circalittoral sand;
IBTS_2016_U0066;IBTS;2016;U0066;1;NA;NA;36/47;0.057358;54.3097;8.0979;19;V;1.55676949;A5.25 or A5.26;Circalittoral sand;
IBTS_2016_U0067;IBTS;2016;U0067;1;NA;NA;36/47;0.0564;53.9504;7.4819;28;V;3.534318686;A5.25 or A5.26;Circalittoral sand;
IBTS_2016_U0068;IBTS;2016;U0068;1;NA;NA;36/47;0.05933;54.2728;7.2586;41;V;1.464992404;A5.37;Offshore circalittoral mud;
IBTS_2016_U0075;IBTS;2016;U0075;2;NA;NA;36/47;0.066385;54.7417;6.5096;41;V;1.708941817;A5.37;Offshore circalittoral mud;
IBTS_2016_U0076;IBTS;2016;U0076;2;NA;NA;36/47;0.060214;55.1444;6.2164;48;V;7.413557053;A5.37;Offshore circalittoral mud;
IBTS_2016_U0077;IBTS;2016;U0077;2;NA;NA;36/47;0.067252;55.1206;5.8039;45;V;1.422601819;A5.37;Offshore circalittoral mud;
IBTS_2016_U0078;IBTS;2016;U0078;2;NA;NA;36/47;0.058496;53.6242;4.5225;30;V;1.743310452;A5.35;Circalittoral mud;
IBTS_2016_U0079;IBTS;2016;U0079;2;NA;NA;36/47;0.05496;53.1586;4.15;31;V;4.529057026;A5.25 or A5.26;Circalittoral sand;
IBTS_2016_U0080;IBTS;2016;U0080;2;NA;NA;36/47;0.05316;53.2848;3.8241;27;V;0.919946671;A5.25 or A5.26;Circalittoral sand;
IBTS_2016_U0086;IBTS;2016;U0086;2;NA;NA;36/47;0.06048;52.4513;3.9244;26;V;1.643083453;A5.25 or A5.26;Circalittoral sand;
IBTS_2016_U0087;IBTS;2016;U0087;2;NA;NA;36/47;0.051072;52.3337;4.422;19;V;7.642341137;A5.14;Circalittoral coarse sediment;
IBTS_2016_U0088;IBTS;2016;U0088;2;34F3;NA;36/47;0.062384;52.7927;3.9343;28;V;3.473645449;A5.27;Offshore circalittoral sand;
IBTS_2016_U0089;IBTS;2016;U0089;2;34F4;NA;36/47;0.046755;52.8455;4.1086;29;V;11.13702106;A5.25 or A5.26;Circalittoral sand;
IBTS_2016_U0094;IBTS;2016;U0094;2;36F2;NA;36/47;0.050876;53.5782;2.2236;18;V;0.053743307;A5.25 or A5.26;Circalittoral sand;
IBTS_2016_U0095;IBTS;2016;U0095;2;36F1;NA;36/47;0.056752;53.5655;1.7262;33;V;0.47095266;A5.15;Offshore circalittoral coarse sediment;
IBTS_2016_U0096;IBTS;2016;U0096;2;35F1;NA;36/47;0.059072;53.2203;1.8059;36;V;0.219134241;A5.27;Offshore circalittoral sand;
IBTS_2016_U0098;IBTS;2016;U0098;2;3.80E+10;NA;36/47;0.072827;54.8983;-0.1972;84;V;1.461955786;A5.27;Offshore circalittoral sand;
IBTS_2016_U0099;IBTS;2016;U0099;2;3.90E+10;NA;36/47;0.067968;55.3798;-0.4066;69;V;0.372489095;A5.27;Offshore circalittoral sand;
IBTS_2016_U0105;IBTS;2016;U0105;2;3.90E+09;NA;36/47;0.067526;55.1569;-1.2207;77;V;10.4943018;A5.37;Offshore circalittoral mud;
IBTS_2016_U0106;IBTS;2016;U0106;2;4.00E+09;NA;36/47;0.071535;55.6418;-1.1146;90;V;0.43920207;A5.27;Offshore circalittoral sand;
IBTS_2016_U0107;IBTS;2016;U0107;2;4.00E+10;NA;36/47;0.063774;55.8568;-0.7409;81;V;0;A5.27;Offshore circalittoral sand;
IBTS_2016_U0111;IBTS;2016;U0111;2;39F0;NA;36/47;0.071649;55.3388;0.5814;75;V;0;A5.15;Offshore circalittoral coarse sediment;
IBTS_2016_U0112;IBTS;2016;U0112;2;38F0;NA;36/47;0.062838;54.7162;0.6764;75;V;0.34762153;A5.27;Offshore circalittoral sand;
IBTS_2016_U0113;IBTS;2016;U0113;2;38F1;NA;36/47;0.071349;54.8161;1.2566;39;V;0.260283291;A5.27;Offshore circalittoral sand;
IBTS_2016_U0118;IBTS;2016;U0118;2;37F1;NA;36/47;0.073872;54.4219;1.5173;58;V;0.872332931;A5.27;Offshore circalittoral sand;
IBTS_2016_U0119;IBTS;2016;U0119;2;37F2;NA;36/47;0.057488;54.2828;2.1908;33;V;0.821170688;A5.25 or A5.26;Circalittoral sand;
IBTS_2016_U0120;IBTS;2016;U0120;2;38F2;NA;36/47;0.051324;54.7165;2.3269;20;V;1.918088555;A5.13;Infralittoral coarse sediment;
IBTS_2016_U0128;IBTS;2016;U0128;2;35F2;NA;36/47;0.056368;53.4105;2.839;33;V;2.245277643;A5.27;Offshore circalittoral sand;
IBTS_2016_U0129;IBTS;2016;U0129;2;36F3;NA;36/47;0.058912;53.7814;3.4738;37;V;0.733052313;A5.27;Offshore circalittoral sand;
IBTS_2016_U0136;IBTS;2016;U0136;2;38F4;NA;36/47;0.066606;54.761;4.8428;45;V;0.769725263;A5.27;Offshore circalittoral sand;
IBTS_2016_U0137;IBTS;2016;U0137;2;37F4;NA;36/47;0.067878;54.4048;4.8529;46;V;0.913158238;A5.37;Offshore circalittoral mud;
IBTS_2016_U0138;IBTS;2016;U0138;2;38F5;NA;36/47;0.060435;54.6394;5.5236;45;V;1.915851593;A5.37;Offshore circalittoral mud;
IBTS_2016_U0143;IBTS;2016;U0143;2;37F5;NA;36/47;0.070776;54.1704;5.2483;43;V;2.474550486;A5.37;Offshore circalittoral mud;
IBTS_2016_U0144;IBTS;2016;U0144;2;36F5;NA;36/47;0.070108;53.8983;5.7212;34;V;1.200664639;A5.25 or A5.26;Circalittoral sand;
IBTS_2016_U0145;IBTS;2016;U0145;2;36F6;NA;36/47;0.050869;53.8635;6.1345;32;V;4.192472458;A5.25 or A5.26;Circalittoral sand;
IBTS_2016_U0146;IBTS;2016;U0146;2;37F6;NA;36/47;0.055952;54.104;6.2621;33;V;2.480908394;A5.25 or A5.26;Circalittoral sand;
IBTS_2016_U0148;IBTS;2016;U0148;2;37F5;NA;36/47;0.059891;54.2528;5.7371;41;V;1.817375541;A5.37;Offshore circalittoral mud;
IBTS_2016_U0154;IBTS;2016;U0154;2;36F4;NA;36/47;0.065365;53.6673;4.8425;33;V;3.19007659;A5.35;Circalittoral mud;
IBTS_2016_U0165;IBTS;2016;U0165;2;34F2;NA;36/47;0.054043;52.7039;2.3144;51;V;5.192581654;A5.37;Offshore circalittoral mud;
IBTS_2016_U0166;IBTS;2016;U0166;2;33F2;NA;36/47;0.069462;52.2567;2.5397;44;V;1.055625319;A5.27;Offshore circalittoral sand;
IBTS_2016_U0172;IBTS;2016;U0172;2;31F2;NA;36/47;0.05244;51.3955;2.2807;39;V;5.69475317;A5.15;Offshore circalittoral coarse sediment;
IBTS_2016_U0173;IBTS;2016;U0173;2;32F2;NA;36/47;0.06001;51.6295;2.8127;39;V;2.854906559;A5.27;Offshore circalittoral sand;
IBTS_2016_U0175;IBTS;2016;U0175;2;32F3;NA;36/47;0.05157;51.8096;3.6023;25;V;4.138904095;A5.27;Offshore circalittoral sand;
IBTS_2016_U0180;IBTS;2016;U0180;2;30F1;NA;36/47;0.054832;50.6041;1.4537;32;V;9.943113327;A5.14;Circalittoral coarse sediment;
IBTS_2017_V0001;IBTS;2017;V0001;1;Strate 29F1;NA;36/47;0.054;50.4609925;1.4346328;26;V;4.534770489;A5.14;Circalittoral coarse sediment;
IBTS_2017_V0002;IBTS;2017;V0002;1;Strate 29F1;NA;36/47;0.0623;50.3201417;1.3294456;26;V;13.9513588;A5.14;Circalittoral coarse sediment;
IBTS_2017_V0003;IBTS;2017;V0003;1;Strate 29F0;NA;36/47;0.0554;50.37959225;0.76498245;30;V;65.7592926;A5.15;Offshore circalittoral coarse sediment;
IBTS_2017_V0009;IBTS;2017;V0009;1;Strate 28F0;NA;36/47;0.061;49.87495915;0.4110255;28;V;2.720679283;A5.14;Circalittoral coarse sediment;
IBTS_2017_V0010;IBTS;2017;V0010;1;Strate 28F0;NA;36/47;0.0597;49.84189825;0.1732447;31;V;3.957115412;A5.14;Circalittoral coarse sediment;
IBTS_2017_V0011;IBTS;2017;V0011;1;Strate 29F0;NA;36/47;0.07;50.1104549;0.5788612;37;V;29.17081833;A5.14;Circalittoral coarse sediment;
IBTS_2017_V0015;IBTS;2017;V0015;1;Strate 30F0;NA;36/47;0.0674;50.56240095;0.7049759;45;V;72.34130096;A5.15;Offshore circalittoral coarse sediment;
IBTS_2017_V0016;IBTS;2017;V0016;1;Strate 30F0;NA;36/47;0.0693;50.5408401;0.3559146;49;V;9.548471451;A5.15;Offshore circalittoral coarse sediment;
IBTS_2017_V0017;IBTS;2017;V0017;1;Strate 30F0;NA;36/47;0.0691;50.6253567;0.11448125;49;V;9.376107216;A5.15;Offshore circalittoral coarse sediment;
IBTS_2017_V0018;IBTS;2017;V0018;1;Strate 29F0;NA;36/47;0.0708;50.35784325;0.043447417;53;V;35.66025925;A5.15;Offshore circalittoral coarse sediment;
IBTS_2017_V0021;IBTS;2017;V0021;1;Strate 30F1;NA;36/47;0.0576;50.59860467;1.448970667;32;V;13.27143669;A5.14;Circalittoral coarse sediment;
IBTS_2017_V0022;IBTS;2017;V0022;1;Strate 30F1;NA;36/47;0.0613;50.8518295;1.33953555;31;V;11.65074253;A5.14;Circalittoral coarse sediment;
IBTS_2017_V0023;IBTS;2017;V0023;1;Strate 30F1;NA;36/47;0.054;50.79754815;1.5595556;20;V;0.887536764;A5.14;Circalittoral coarse sediment;
IBTS_2017_V0029;IBTS;2017;V0029;1;Strate 33F1;NA;36/47;0.0589;52.2876718;1.8987782;28;V;3.545043707;A5.15;Offshore circalittoral coarse sediment;
IBTS_2017_V0030;IBTS;2017;V0030;1;Strate 33F1;NA;36/47;0.0456;52.32145905;2.0622251;39;V;2.419919491;A5.15;Offshore circalittoral coarse sediment;
IBTS_2017_V0031;IBTS;2017;V0031;1;Strate 33F2;NA;36/47;0.0577;52.23799335;2.3589721;42;V;7.096288204;A5.15;Offshore circalittoral coarse sediment;
IBTS_2017_V0032;IBTS;2017;V0032;1;Strate 34F2;NA;36/47;0.0685;52.6830286;2.3235574;50;V;11.9773159;A5.37;Offshore circalittoral mud;
IBTS_2017_V0038;IBTS;2017;V0038;1;Strate 36F1;NA;36/47;0.0592;53.9631281;1.28499385;40;V;1.21458602;A5.27;Offshore circalittoral sand;
IBTS_2017_V0039;IBTS;2017;V0039;1;Strate 36F0;NA;36/47;0.0658;53.97189918;0.812012967;49;V;1.457313061;A5.27;Offshore circalittoral sand;
IBTS_2017_V0040;IBTS;2017;V0040;1;Strate 37F1;NA;36/47;0.0628;54.19714175;1.336124333;66;V;1.142897964;A5.27;Offshore circalittoral sand;
IBTS_2017_V0045;IBTS;2017;V0045;1;Strate 37E9;NA;36/47;0.0628;54.49258142;-0.088641417;59;V;1.80203557;A5.15;Offshore circalittoral coarse sediment;
IBTS_2017_V0046;IBTS;2017;V0046;1;Strate 37F0;NA;36/47;0.0647;54.211165;0.481617417;58;V;1.188246727;A5.27;Offshore circalittoral sand;
IBTS_2017_V0047;IBTS;2017;V0047;1;Strate 36F0;NA;36/47;0.0725;53.93679658;0.262554333;52;V;3.431511879;A5.15;Offshore circalittoral coarse sediment;
IBTS_2017_V0052;IBTS;2017;V0052;1;Strate 35F0;NA;36/47;0.0752;53.4831141;0.67370255;90;V;7.076094151;A5.45;Offshore circalittoral mixed sediment;
IBTS_2017_V0053;IBTS;2017;V0053;1;Strate 35F1;NA;36/47;0.0546;53.4322208;1.54701055;28;V;0.271510899;A5.15;Offshore circalittoral coarse sediment;
IBTS_2017_V0054;IBTS;2017;V0054;1;Strate 36F1;NA;36/47;0.0616;53.65044692;1.547982667;87;V;0.844108939;A5.27;Offshore circalittoral sand;
IBTS_2017_V0060;IBTS;2017;V0060;1;Strate 34F1;NA;36/47;0.0431;52.92616225;1.8659644;34;V;0;A5.15;Offshore circalittoral coarse sediment;
IBTS_2017_V0061;IBTS;2017;V0061;1;Strate 35F1;NA;36/47;0.0591;53.1327185;1.7585078;36;V;1.623436213;A5.15;Offshore circalittoral coarse sediment;
IBTS_2017_V0062;IBTS;2017;V0062;1;Strate 36F2;NA;36/47;0.0586;53.7209923;2.45828035;33;V;0.992468655;A5.15;Offshore circalittoral coarse sediment;
IBTS_2017_V0068;IBTS;2017;V0068;1;Strate 34F3;NA;36/47;0.0678;52.62632525;3.27584235;41;V;7.716560364;A5.27;Offshore circalittoral sand;
IBTS_2017_V0069;IBTS;2017;V0069;1;Strate 33F3;NA;36/47;0.0572;52.38738395;3.41973285;34;V;2.75574851;A5.27;Offshore circalittoral sand;
IBTS_2017_V0074;IBTS;2017;V0074;1;Strate 35F4;NA;36/47;0.0536;53.3597335;4.077361667;28;V;1.583199382;A5.25 or A5.26;Circalittoral sand;
IBTS_2017_V0075;IBTS;2017;V0075;1;Strate 36F3;NA;36/47;0.0586;53.635923;3.72782875;39;V;3.33872509;A5.37;Offshore circalittoral mud;
IBTS_2017_V0076;IBTS;2017;V0076;1;Strate 36F4;NA;36/47;0.0564;53.574965;4.3599715;27;V;2.306355;A5.25 or A5.26;Circalittoral sand;
IBTS_2017_V0081;IBTS;2017;V0081;2;Strate 37F5;NA;36/47;0.0676;54.1869268;5.7106419;36;V;0.8300246;A5.27;Offshore circalittoral sand;
IBTS_2017_V0082;IBTS;2017;V0082;2;Strate 36F5;NA;36/47;0.068;53.81248235;5.9299156;31;V;1.397654295;A5.25 or A5.26;Circalittoral sand;
IBTS_2017_V0083;IBTS;2017;V0083;2;Strate 36F6;NA;36/47;0.0645;53.8211387;6.6734858;23;V;0.586156487;A5.25 or A5.26;Circalittoral sand;
IBTS_2017_V0089;IBTS;2017;V0089;2;Strate 37F8;NA;36/47;0.0631;54.30222255;8.0703626;16;V;1.55676949;A5.25 or A5.26;Circalittoral sand;
IBTS_2017_V0090;IBTS;2017;V0090;2;Strate 36F7;NA;36/47;0.0546;53.942148;7.45941615;27;V;2.81814456;A5.25 or A5.26;Circalittoral sand;
IBTS_2017_V0091;IBTS;2017;V0091;2;Strate 37F7;NA;36/47;0.0613;54.3584816;7.0931466;40;V;0.825410008;A5.37;Offshore circalittoral mud;
IBTS_2017_V0095;IBTS;2017;V0095;2;Strate 37F6;NA;36/47;0.0603;54.24354195;6.46711835;36;V;0.966056466;A5.27;Offshore circalittoral sand;
IBTS_2017_V0096;IBTS;2017;V0096;2;Strate 38F6;NA;36/47;0.0586;54.75391045;6.4829733;40;V;0.995411694;A5.37;Offshore circalittoral mud;
IBTS_2017_V0097;IBTS;2017;V0097;2;Strate 38F5;NA;36/47;0.059;54.8479661;5.8421423;41;V;1.275458813;A5.37;Offshore circalittoral mud;
IBTS_2017_V0101;IBTS;2017;V0101;2;Strate 37F4;NA;36/47;0.0644;54.0861186;4.1623224;48;V;1.214469194;A5.37;Offshore circalittoral mud;
IBTS_2017_V0102;IBTS;2017;V0102;2;Strate 37F3;NA;36/47;0.0614;54.21054515;3.2574061;43;V;4.885386944;A5.27;Offshore circalittoral sand;
IBTS_2017_V0103;IBTS;2017;V0103;2;Strate 37F2;NA;36/47;0.0698;54.10807495;2.84134465;48;V;10.93412209;A5.27;Offshore circalittoral sand;
IBTS_2017_V0108;IBTS;2017;V0108;2;Strate 34F2;NA;36/47;0.0743;52.75148335;2.7498872;44;V;5.911767006;A5.15;Offshore circalittoral coarse sediment;
IBTS_2017_V0109;IBTS;2017;V0109;2;Strate 35F2;NA;36/47;0.061;53.23849965;2.7043762;32;V;1.821906209;A5.27;Offshore circalittoral sand;
IBTS_2017_V0110;IBTS;2017;V0110;2;Strate 35F3;NA;36/47;0.0664;53.2164312;3.42917605;34;V;4.340682983;A5.27;Offshore circalittoral sand;
IBTS_2017_V0115;IBTS;2017;V0115;2;Strate 34F4;NA;36/47;0.0582;52.55432525;4.20588765;22;V;3.051120758;A5.25 or A5.26;Circalittoral sand;
IBTS_2017_V0116;IBTS;2017;V0116;2;Strate 33F4;NA;36/47;0.0556;52.1769916;4.251811;17;V;9.385399818;A5.25 or A5.26;Circalittoral sand;
IBTS_2017_V0117;IBTS;2017;V0117;2;Strate 32F3;NA;36/47;0.067;51.8126898;3.61380705;23;V;4.138904095;A5.27;Offshore circalittoral sand;
IBTS_2017_V0124;IBTS;2017;V0124;2;Strate 32F2;NA;36/47;0.0645;51.6712608;2.16136645;49;V;16.50750732;A5.15;Offshore circalittoral coarse sediment;
IBTS_2017_V0125;IBTS;2017;V0125;2;Strate 32F1;NA;36/47;0.0699;51.54204585;1.755953;41;V;9.508690834;A5.15;Offshore circalittoral coarse sediment;
IBTS_2017_V0126;IBTS;2017;V0126;2;Strate 32F1;NA;36/47;0.0683;51.7518918;1.75593695;32;V;4.333665848;A5.15;Offshore circalittoral coarse sediment;
IBTS_2017_V0127;IBTS;2017;V0127;2;Strate 32F1;NA;36/47;0.0609;51.94330245;1.82278055;31;V;3.077256203;A5.15;Offshore circalittoral coarse sediment;
IBTS_2017_V0133;IBTS;2017;V0133;2;Strate 31F1;NA;36/47;0.0616;51.28695775;1.73225135;44;V;10.61431217;A5.27;Offshore circalittoral sand;
IBTS_2017_V0134;IBTS;2017;V0134;2;Strate 31F2;NA;36/47;0.0567;51.13121725;2.20104905;26;V;2.524272442;A5.27;Offshore circalittoral sand;
IBTS_2017_V0135;IBTS;2017;V0135;2;Strate 31F2;NA;36/47;0.0629;51.38319035;2.26339605;36;V;5.69475317;A5.15;Offshore circalittoral coarse sediment;
IBTS_2017_V0138;IBTS;2017;V0138;2;Strate 30F1;NA;36/47;0.0636;50.93156355;1.6442445;27;V;5.258523464;A5.14;Circalittoral coarse sediment;
IBTS_2017_V0139;IBTS;2017;V0139;2;Strate 31F1;NA;36/47;0.0499;51.08596365;1.943064;36;V;11.77766228;A5.15;Offshore circalittoral coarse sediment;
IBTS_2017_V1032;IBTS;2017;V1032;2;Strate 34F2;NA;36/47;0.054;52.69134067;2.3181705;50;V;11.9773159;A5.37;Offshore circalittoral mud;
IBTS_2017_V1076;IBTS;2017;V1076;1;Strate 36F4;NA;36/47;0.0623;53.56802125;4.347967833;26;V;1.499394655;A5.25 or A5.26;Circalittoral sand;
IBTS_2017_V1083;IBTS;2017;V1083;2;Strate 36F6;NA;36/47;0.0554;53.82399683;6.671376;23;V;0.586156487;A5.25 or A5.26;Circalittoral sand;
IBTS_2017_V1091;IBTS;2017;V1091;2;Strate 37F7;NA;36/47;0.0618;54.36432108;7.082245333;39;V;0.825410008;A5.27;Offshore circalittoral sand;
IBTS_2017_V1097;IBTS;2017;V1097;2;Strate 38F5;NA;36/47;0.061;54.84696025;5.848806583;41;V;1.275458813;A5.27;Offshore circalittoral sand;
IBTS_2017_V1103;IBTS;2017;V1103;2;Strate 37F2;NA;36/47;0.0597;54.10525375;2.83734605;49;V;10.93412209;A5.27;Offshore circalittoral sand;
IBTS_2017_V1110;IBTS;2017;V1110;2;Strate 35F3;NA;36/47;0.07;53.20659605;3.420403;33;V;4.340682983;A5.27;Offshore circalittoral sand;
IBTS_2017_V1117;IBTS;2017;V1117;2;Strate 32F3;NA;36/47;0.0674;51.80865733;3.615061417;23;V;4.138904095;A5.27;Offshore circalittoral sand;
IBTS_2017_V1135;IBTS;2017;V1135;2;Strate 31F2;NA;36/47;0.0693;51.3872793;2.2739821;35;V;5.69475317;A5.15;Offshore circalittoral coarse sediment;
IBTS_2018_TRI01;IBTS;2018;TRI01;1;NA;NA;36/47;0.0857;52.24365;4.31225;14;V;7.923873901;A5.25 or A5.26;Circalittoral sand;
IBTS_2018_TRI02;IBTS;2018;TRI02;1;NA;NA;36/47;0.057;52.2936;4.3946;15;V;6.591932774;A5.14;Circalittoral coarse sediment;
IBTS_2018_TRI03;IBTS;2018;TRI03;1;NA;NA;36/47;0.0564;51.80215;3.53595;23;V;0.978950322;A5.27;Offshore circalittoral sand;
IBTS_2018_TRI04;IBTS;2018;TRI04;1;NA;NA;36/47;0.0595;51.81045;3.59545;22;V;1.688866615;A5.27;Offshore circalittoral sand;
IBTS_2018_TRI05;IBTS;2018;TRI05;1;NA;NA;36/47;0.0705;52.216;3.6835;22;V;2.022744417;A5.27;Offshore circalittoral sand;
IBTS_2018_W0001;IBTS;2018;W0001;1;NA;NA;36/47;0.0574;50.3219;1.33145;25;V;13.9513588;A5.14;Circalittoral coarse sediment;
IBTS_2018_W0002;IBTS;2018;W0002;1;NA;NA;36/47;0.0672;50.3381;1.08775;41;V;23.5421257;A5.15;Offshore circalittoral coarse sediment;
IBTS_2018_W0003;IBTS;2018;W0003;1;NA;NA;36/47;0.0553;50.3818;0.775;42;V;65.7592926;A5.15;Offshore circalittoral coarse sediment;
IBTS_2018_W0011;IBTS;2018;W0011;1;NA;NA;36/47;0.0536;49.84205;0.1717;30;V;3.957115412;A5.14;Circalittoral coarse sediment;
IBTS_2018_W0013;IBTS;2018;W0013;1;NA;NA;36/47;0.0525;50.5412;0.35885;51;V;9.548471451;A5.15;Offshore circalittoral coarse sediment;
IBTS_2018_W0019;IBTS;2018;W0019;1;NA;NA;36/47;0.0585;50.56225;0.70995;43;V;72.34130096;A5.15;Offshore circalittoral coarse sediment;
IBTS_2018_W0020;IBTS;2018;W0020;1;NA;NA;36/47;0.0528;50.59495;1.4473;28;V;13.27143669;A5.14;Circalittoral coarse sediment;
IBTS_2018_W0021;IBTS;2018;W0021;1;NA;NA;36/47;0.0518;50.7922;1.51455;30;V;3.011005402;A5.14;Circalittoral coarse sediment;
IBTS_2018_W0029;IBTS;2018;W0029;1;NA;NA;36/47;0.0451;51.02855;1.813;33;V;6.051214218;A5.14;Circalittoral coarse sediment;
IBTS_2018_W0030;IBTS;2018;W0030;1;NA;NA;36/47;0.0454;51.1276;2.1947;24;V;7.486479759;A5.25 or A5.26;Circalittoral sand;
IBTS_2018_W0031;IBTS;2018;W0031;1;NA;NA;36/47;0.0524;51.38225;2.2642;36;V;5.69475317;A5.15;Offshore circalittoral coarse sediment;
IBTS_2018_W0037;IBTS;2018;W0037;1;NA;NA;36/47;0.0599;52.19945;3.69795;28;V;1.789240122;A5.27;Offshore circalittoral sand;
IBTS_2018_W0038;IBTS;2018;W0038;1;NA;NA;36/47;0.056;52.3954;3.68445;29;V;2.163242817;A5.27;Offshore circalittoral sand;
IBTS_2018_W0039;IBTS;2018;W0039;1;NA;NA;36/47;0.0613;52.63055;3.2759;40;V;7.716560364;A5.27;Offshore circalittoral sand;
